host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_as_host,host_response_time_hours,bathroom_type,amenities_count,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_type_,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private bath,bathroom_type_shared bath,bathroom_type_shared baths
100,100,0,17.0,25.0,1,1,13.72463,100.52335,Entire home/apt,4,2.0,2,2,7886.0,3,1125,1,9,24,54,142,220,36,3,4.78,4.86,4.85,4.82,4.88,4.81,4.7,1,10,8,1,0,3.31,2543,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
100,100,0,17.0,25.0,1,1,13.72318,100.52483,Private room,4,2.0,2,2,3400.0,3,1125,1,6,16,46,47,139,33,2,4.73,4.81,4.76,4.8,4.89,4.71,4.74,1,10,8,1,0,2.1,2543,1,baths,35,0,0,1,0,0,0,1,0,0,0,0
87,99,1,2.0,8.0,1,1,13.75283,100.5268,Private room,2,1.0,1,1,1629.0,1,365,1,8,18,38,200,17,17,1,4.76,4.82,5.0,4.94,4.88,4.82,4.76,1,2,0,2,0,1.97,2164,3,private bath,22,0,0,1,0,0,0,0,0,1,0,0
87,99,1,2.0,8.0,1,1,13.748692622597762,100.53215412753488,Private room,3,1.0,1,3,2386.0,1,365,1,4,13,40,231,34,33,1,4.85,4.79,4.91,4.94,4.88,4.74,4.91,1,2,0,2,0,2.58,2164,3,private bath,23,0,0,1,0,0,0,0,0,1,0,0
100,91,1,31.0,44.0,1,1,13.70625,100.52555,Entire home/apt,2,1.5,1,1,1800.0,30,365,1,0,29,59,210,21,3,0,4.95,5.0,4.95,5.0,5.0,4.71,4.76,0,28,28,0,0,0.32,3903,3,baths,29,1,0,0,0,0,0,1,0,0,0,0
96,100,0,14.0,24.0,1,1,13.714275570284034,100.52012499421836,Shared room,3,3.0,1,3,690.0,1,365,1,27,57,87,267,1,1,0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1,14,0,11,3,0.12,2806,1,shared baths,4,0,0,0,1,0,0,0,0,0,0,1
96,100,0,14.0,24.0,1,1,13.71496,100.51981,Shared room,6,1.0,1,6,1100.0,1,1125,1,28,58,88,363,2,1,0,4.0,3.0,4.5,4.5,4.5,4.5,4.0,1,14,0,11,3,0.1,2806,1,shared bath,10,0,0,0,1,0,0,0,0,0,1,0
100,100,0,3.0,9.0,1,1,13.7249018,100.518157,Entire home/apt,6,4.0,3,4,6287.0,2,1125,1,1,26,56,331,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,1,2,0,0.56,3230,3,baths,14,1,0,0,0,0,0,1,0,0,0,0
100,97,1,60.0,68.0,1,1,13.73692,100.55755,Entire home/apt,4,1.0,1,2,3200.0,1,1125,1,4,15,45,45,53,3,3,4.85,4.85,4.89,4.98,5.0,4.92,4.87,0,60,60,0,0,0.81,2328,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
92,98,0,25.0,28.0,1,1,13.67878,100.61004,Entire home/apt,7,1.0,2,5,2049.0,1,1125,1,11,27,40,286,39,1,0,4.51,4.79,4.72,4.85,4.79,4.54,4.59,1,6,6,0,0,0.59,4396,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
100,100,0,17.0,25.0,1,1,13.72717,100.52577,Entire home/apt,4,2.0,2,2,3357.0,3,1125,1,8,12,42,43,103,38,2,4.65,4.72,4.66,4.8,4.8,4.71,4.62,1,10,8,1,0,1.56,2543,1,baths,30,1,0,0,0,0,0,1,0,0,0,0
0,57,0,6.0,6.0,1,1,13.92175,100.58515,Private room,4,1.0,2,2,1200.0,1,3,1,29,59,89,179,13,2,0,4.69,4.92,4.85,4.69,4.85,4.62,4.92,0,6,2,4,0,0.2,2147,72,shared bath,15,0,0,1,0,0,0,0,0,0,1,0
85,98,0,42.0,74.0,1,1,13.724953227532945,100.56614904018107,Entire home/apt,2,1.0,0,1,1147.0,20,365,1,11,15,45,45,10,4,1,4.6,4.5,4.7,4.3,4.5,4.9,4.8,1,9,7,2,0,0.52,2144,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,100,0,231.0,468.0,1,1,13.73577,100.55892,Entire home/apt,4,1.0,1,2,4929.0,1,1125,1,27,55,85,360,261,167,2,4.48,4.39,4.46,4.68,4.72,4.65,4.47,1,215,215,0,0,3.98,2509,1,bath,40,1,0,0,0,0,1,0,0,0,0,0
99,100,0,6.0,6.0,1,1,13.768758,100.57447,Entire home/apt,2,1.0,1,1,1006.0,1,365,1,25,55,85,360,450,104,10,4.3,4.33,4.39,4.45,4.51,4.19,4.39,1,6,4,2,0,6.87,2145,1,bath,21,1,0,0,0,0,1,0,0,0,0,0
99,100,0,6.0,6.0,1,1,13.768758,100.57447,Entire home/apt,3,1.0,1,2,1100.0,1,365,1,23,53,83,358,120,29,0,4.36,4.55,4.49,4.57,4.7,4.23,4.54,1,6,4,2,0,1.83,2145,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
99,100,0,6.0,6.0,1,1,13.768758,100.57447,Entire home/apt,3,1.0,1,2,1100.0,1,365,1,24,54,84,359,6,3,0,4.17,4.33,4.17,4.83,4.83,4.83,4.33,1,6,4,2,0,0.21,2145,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
99,100,0,6.0,6.0,1,1,13.768758,100.57447,Entire home/apt,4,1.0,1,4,1100.0,1,365,1,24,52,82,357,41,12,0,4.51,4.51,4.49,4.59,4.63,4.41,4.63,1,6,4,2,0,0.64,2145,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
100,100,0,54.0,78.0,1,1,13.7438,100.54967,Entire home/apt,6,2.0,2,4,3727.0,1,1125,1,24,48,78,258,93,35,2,4.54,4.63,4.25,4.83,4.75,4.82,4.59,1,48,48,0,0,1.41,3171,1,baths,46,1,0,0,0,0,0,1,0,0,0,0
100,100,1,41.0,41.0,1,1,13.772607,100.571416,Entire home/apt,2,1.0,0,1,779.0,2,1125,1,20,50,80,355,32,4,0,4.53,4.75,4.56,4.75,4.66,4.81,4.69,1,38,38,0,0,0.49,2623,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
100,100,0,17.0,25.0,1,1,13.72343,100.52331,Entire home/apt,4,1.0,2,2,3786.0,3,1125,1,14,37,67,68,132,28,1,4.76,4.78,4.73,4.89,4.86,4.71,4.76,1,10,8,1,0,1.99,2543,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,100,1,4.0,10.0,1,1,13.70842,100.48192,Entire home/apt,2,1.0,0,1,1025.0,30,365,1,8,28,58,333,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4,4,0,0,0.06,4535,1,bath,13,1,0,0,0,0,1,0,0,0,0,0
100,100,1,6.0,7.0,1,1,13.715030007465687,100.59352876039996,Private room,2,1.0,1,1,1433.0,1,1125,1,13,35,65,340,129,27,3,4.67,4.78,4.67,4.77,4.78,4.85,4.73,0,6,0,6,0,1.96,2148,1,private bath,24,0,0,1,0,0,0,0,0,1,0,0
100,100,1,6.0,7.0,1,1,13.71645,100.59225,Private room,2,1.0,1,1,1757.0,1,365,1,20,46,76,351,109,23,2,4.73,4.8,4.69,4.82,4.83,4.77,4.7,0,6,0,6,0,1.8,2148,1,private bath,27,0,0,1,0,0,0,0,0,1,0,0
100,100,1,6.0,7.0,1,1,13.71446,100.5919,Private room,2,1.0,1,1,1419.0,1,365,1,3,11,22,297,145,41,2,4.71,4.79,4.68,4.7,4.83,4.7,4.73,0,6,0,6,0,2.23,2148,1,private bath,24,0,0,1,0,0,0,0,0,1,0,0
100,100,1,6.0,7.0,1,1,13.714721581179449,100.59349834954348,Private room,2,1.0,1,1,2429.0,1,365,1,8,25,48,322,140,25,1,4.65,4.81,4.59,4.83,4.83,4.75,4.71,0,6,0,6,0,2.11,2148,1,private bath,28,0,0,1,0,0,0,0,0,1,0,0
100,100,1,6.0,7.0,1,1,13.714484996055877,100.5920982893735,Private room,10,5.0,5,5,9500.0,1,365,1,0,0,7,281,6,2,0,4.83,4.67,4.5,4.83,4.67,5.0,4.67,1,6,0,6,0,0.1,2148,1,baths,26,0,0,1,0,0,0,1,0,0,0,0
100,100,1,1.0,1.0,1,1,13.75534,100.56196,Entire home/apt,4,1.0,1,1,1601.0,28,90,1,3,8,17,100,55,5,1,4.95,4.98,4.73,4.82,4.95,4.91,4.8,0,1,1,0,0,0.83,2522,3,bath,40,1,0,0,0,0,1,0,0,0,0,0
99,100,0,34.0,35.0,1,1,13.78048,100.57507,Entire home/apt,2,1.0,1,1,837.0,1,1125,1,21,51,81,172,3,0,0,4.33,4.67,4.33,5.0,5.0,4.0,4.67,1,34,17,17,0,0.05,3097,1,bath,31,1,0,0,0,0,1,0,0,0,0,0
100,0,0,4.0,4.0,1,1,13.90362,100.57706,Private room,4,2.0,2,4,690.0,1,1125,1,30,60,90,90,4,0,0,5.0,4.75,4.75,4.75,4.75,4.75,4.75,0,3,0,3,0,0.06,2408,1,baths,13,0,0,1,0,0,0,1,0,0,0,0
100,70,0,10.0,16.0,1,1,13.73218,100.56511,Private room,4,1.5,2,4,2200.0,1,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4,1,3,0,0.02,3074,1,baths,24,0,0,1,0,0,0,1,0,0,0,0
100,98,0,29.0,33.0,1,1,13.67794,100.60889,Entire home/apt,6,1.0,2,4,1981.0,1,1125,1,10,19,37,306,28,0,0,4.82,4.86,4.79,4.86,4.82,4.54,4.75,1,18,18,0,0,0.43,4202,1,bath,37,1,0,0,0,0,1,0,0,0,0,0
99,100,0,34.0,35.0,1,1,13.77908,100.57711,Entire home/apt,2,1.0,1,1,830.0,1,1125,1,21,51,77,168,29,16,1,4.79,4.69,4.62,4.83,4.97,4.55,4.69,1,34,17,17,0,0.44,3097,1,bath,31,1,0,0,0,0,1,0,0,0,0,0
100,100,0,28.0,53.0,1,1,13.76044,100.56944,Entire home/apt,8,2.0,3,4,4080.0,3,1125,1,7,19,45,135,82,29,2,4.63,4.71,4.61,4.63,4.63,4.7,4.62,0,27,27,0,0,1.29,4109,1,baths,32,1,0,0,0,0,0,1,0,0,0,0
94,98,1,20.0,24.0,1,1,13.73958,100.53962,Entire home/apt,4,1.0,2,3,3500.0,12,1125,1,12,36,66,157,42,12,0,4.74,4.71,4.62,4.93,4.88,4.88,4.64,0,18,18,0,0,0.64,4257,1,bath,38,1,0,0,0,0,1,0,0,0,0,0
100,100,0,2.0,2.0,1,1,13.71105,100.51814,Entire home/apt,4,2.0,2,2,1819.0,21,1125,1,2,32,62,337,36,10,2,4.47,4.56,4.61,4.5,4.83,4.44,4.5,1,2,2,0,0,0.55,2254,1,baths,28,1,0,0,0,0,0,1,0,0,0,0
78,56,1,27.0,30.0,1,1,13.80134,100.50652,Entire home/apt,2,1.0,1,1,1180.0,50,1125,1,30,60,90,365,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,27,27,0,0,0.06,2155,24,bath,22,1,0,0,0,0,1,0,0,0,0,0
0,57,0,6.0,6.0,1,1,13.92159,100.58505,Private room,2,1.5,1,1,580.0,1,30,1,30,60,90,180,1,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,6,2,4,0,0.02,2147,72,shared baths,19,0,0,1,0,0,0,0,0,0,0,1
100,100,0,7.0,8.0,1,1,13.736503207981984,100.5530823333496,Entire home/apt,5,1.0,1,2,1350.0,1,1125,1,7,13,43,318,87,18,1,4.68,4.7,4.52,4.89,4.93,4.66,4.64,1,7,7,0,0,1.32,3046,1,bath,24,1,0,0,0,0,1,0,0,0,0,0
98,100,1,14.0,20.0,1,1,13.83523,100.58522,Private room,2,1.0,1,1,650.0,2,360,1,19,49,79,354,12,3,0,4.58,4.5,4.5,4.75,4.75,4.17,4.58,0,12,0,12,0,0.41,3387,1,private bath,28,0,0,1,0,0,0,0,0,1,0,0
78,56,1,27.0,30.0,1,1,13.79998,100.5084,Entire home/apt,2,1.0,1,1,1280.0,60,1125,1,30,60,90,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,27,27,0,0,0.02,2155,24,bath,23,1,0,0,0,0,1,0,0,0,0,0
78,56,1,27.0,30.0,1,1,13.79955,100.50651,Entire home/apt,2,1.0,1,1,800.0,59,1125,1,30,60,90,365,3,1,0,4.67,5.0,4.33,5.0,5.0,4.33,4.33,0,27,27,0,0,0.05,2155,24,bath,23,1,0,0,0,0,1,0,0,0,0,0
100,81,0,5.0,7.0,1,1,13.69163,100.60183,Entire home/apt,2,1.0,1,1,1200.0,30,365,1,1,22,52,232,3,2,0,4.67,4.67,4.33,4.67,4.67,3.67,4.33,0,4,4,0,0,0.05,2259,3,bath,39,1,0,0,0,0,1,0,0,0,0,0
96,100,0,30.0,51.0,1,1,13.70582,100.59424,Entire home/apt,2,1.0,1,1,937.0,5,1125,1,22,45,75,165,2,0,0,4.5,4.5,4.5,4.5,5.0,4.5,5.0,1,30,30,0,0,0.03,2348,1,bath,28,1,0,0,0,0,1,0,0,0,0,0
96,100,0,30.0,51.0,1,1,13.71298,100.58048,Entire home/apt,2,1.0,1,1,964.0,3,1125,1,19,49,79,146,3,1,0,4.67,4.0,4.67,4.0,4.67,4.33,4.67,1,30,30,0,0,0.05,2348,1,bath,24,1,0,0,0,0,1,0,0,0,0,0
100,100,0,47.0,50.0,1,1,13.7559,100.56138,Private room,4,1.0,0,2,1047.0,1,1125,1,23,30,55,145,9,1,0,4.44,4.67,4.44,5.0,4.89,4.67,4.44,1,31,14,15,0,0.14,2672,1,private bath,22,0,0,1,0,0,0,0,0,1,0,0
100,98,0,29.0,33.0,1,1,13.67417,100.6084,Entire home/apt,6,1.0,2,4,2049.0,1,1125,1,7,29,55,323,51,4,0,4.55,4.67,4.41,4.8,4.67,4.29,4.49,1,18,18,0,0,0.78,4202,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Entire home/apt,6,2.0,2,5,980.0,1,365,1,24,54,84,359,24,6,0,4.63,4.42,4.42,4.5,4.67,4.33,4.42,1,15,8,7,0,0.39,2139,1,baths,19,1,0,0,0,0,0,1,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Private room,6,2.0,2,5,980.0,1,1125,1,12,42,72,347,11,5,0,4.64,4.73,4.73,4.73,4.91,4.27,4.55,1,15,8,7,0,0.46,2139,1,baths,19,0,0,1,0,0,0,1,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Entire home/apt,6,2.0,2,5,980.0,1,1125,1,23,53,83,358,16,6,1,4.56,4.5,4.38,4.5,4.63,4.13,4.56,1,15,8,7,0,0.25,2139,1,baths,19,1,0,0,0,0,0,1,0,0,0,0
100,98,0,29.0,33.0,1,1,13.67818,100.60886,Entire home/apt,7,1.0,2,4,1878.0,1,1125,1,17,37,64,314,41,6,0,4.61,4.85,4.78,4.83,4.78,4.27,4.59,1,18,18,0,0,0.62,4202,1,bath,36,1,0,0,0,0,1,0,0,0,0,0
96,100,0,30.0,51.0,1,1,13.71268,100.57853,Entire home/apt,2,1.0,1,1,927.0,3,1125,1,19,49,79,146,2,0,0,4.0,4.0,3.0,4.0,4.5,3.5,4.0,1,30,30,0,0,0.03,2348,1,bath,26,1,0,0,0,0,1,0,0,0,0,0
100,99,0,39.0,56.0,1,1,13.70506,100.59123,Entire home/apt,2,1.0,1,1,973.0,7,30,1,23,53,83,358,3,0,0,4.33,4.0,4.67,4.0,5.0,4.33,4.33,1,39,39,0,0,0.05,2196,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Private room,6,2.0,2,5,1880.0,1,1100,1,20,50,80,355,5,1,0,4.8,4.4,4.8,4.6,5.0,4.2,4.8,1,15,8,7,0,0.08,2139,1,baths,28,0,0,1,0,0,0,1,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Private room,6,2.0,2,5,1880.0,1,1100,1,13,43,73,348,5,0,0,3.6,3.4,3.8,3.8,3.8,3.8,3.4,1,15,8,7,0,0.08,2139,1,baths,23,0,0,1,0,0,0,1,0,0,0,0
99,100,0,34.0,35.0,1,1,13.78085,100.57714,Private room,2,1.0,1,1,837.0,1,1125,1,21,51,81,172,5,0,0,4.2,4.6,4.2,4.4,4.6,4.6,4.2,1,34,17,17,0,0.08,3097,1,private bath,25,0,0,1,0,0,0,0,0,1,0,0
85,98,0,42.0,74.0,1,1,13.71247,100.47394,Entire home/apt,2,1.0,1,1,1037.0,21,365,1,12,14,42,42,10,2,0,4.6,4.8,4.7,5.0,4.3,4.6,4.6,0,9,7,2,0,0.5,2144,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Private room,6,2.0,2,5,1880.0,1,1100,1,9,39,69,344,19,2,0,4.47,4.42,4.32,4.68,4.89,3.84,4.32,1,15,8,7,0,0.29,2139,1,baths,20,0,0,1,0,0,0,1,0,0,0,0
100,99,1,24.0,24.0,1,1,13.72646040244869,100.56588952639778,Entire home/apt,2,1.5,1,1,1947.0,20,1125,1,20,50,80,170,50,7,0,4.66,4.72,4.76,4.72,4.98,4.84,4.66,1,24,24,0,0,0.76,2626,1,baths,47,1,0,0,0,0,0,1,0,0,0,0
100,67,0,26.0,50.0,1,1,13.7999,100.5063,Entire home/apt,4,2.0,2,2,900.0,60,700,1,29,59,89,364,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,12,10,1,0,0.07,2455,3,baths,22,1,0,0,0,0,0,1,0,0,0,0
100,100,0,1.0,1.0,1,1,13.73266,100.5705,Entire home/apt,3,2.0,2,2,5678.0,3,1125,1,0,29,59,148,15,1,0,4.93,4.93,4.93,5.0,5.0,5.0,4.93,1,1,1,0,0,0.23,2127,3,baths,33,1,0,0,0,0,0,1,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Private room,6,2.0,2,5,1880.0,1,1100,1,16,46,76,351,9,2,0,4.89,4.78,4.44,4.89,4.78,4.22,4.78,1,15,8,7,0,0.15,2139,1,baths,25,0,0,1,0,0,0,1,0,0,0,0
100,100,0,15.0,16.0,1,1,13.683521,100.633075,Entire home/apt,6,2.0,2,5,1880.0,1,1100,1,19,49,79,354,13,4,0,4.62,4.38,4.62,4.69,4.92,4.31,4.62,1,15,8,7,0,0.2,2139,1,baths,18,1,0,0,0,0,0,1,0,0,0,0
100,99,0,4.0,7.0,1,1,13.92572,100.58905,Private room,2,1.0,1,1,516.0,1,1125,1,8,38,68,343,125,36,3,4.9,4.94,4.86,4.9,4.98,4.85,4.87,1,2,0,2,0,1.91,2550,1,private bath,23,0,0,1,0,0,0,0,0,1,0,0
100,100,1,9.0,9.0,1,1,13.731129932843352,100.56496616990064,Private room,2,1.0,1,1,699.0,7,1125,1,1,1,1,1,27,8,2,4.89,4.89,4.81,4.74,4.89,4.81,4.85,0,8,0,8,0,0.41,2417,1,private bath,30,0,0,1,0,0,0,0,0,1,0,0
100,100,0,47.0,50.0,1,1,13.75564,100.56149,Private room,4,1.0,1,1,1047.0,1,1125,1,24,31,56,331,44,8,0,4.89,4.84,4.84,5.0,4.93,4.8,4.75,1,31,14,15,0,0.66,2672,1,private bath,20,0,0,1,0,0,0,0,0,1,0,0
100,99,1,5.0,5.0,1,1,13.76592,100.49962,Entire home/apt,2,1.0,1,1,1488.0,2,120,1,19,21,21,254,87,21,3,4.84,4.83,4.84,4.95,4.95,4.78,4.74,0,5,5,0,0,1.32,3787,1,bath,48,1,0,0,0,0,1,0,0,0,0,0
100,98,0,111.0,126.0,1,1,13.727,100.53199,Entire home/apt,6,2.0,2,5,4500.0,1,1125,1,22,52,82,357,60,9,0,4.67,4.73,4.45,4.8,4.72,4.75,4.65,1,96,87,1,0,0.91,3771,1,baths,40,1,0,0,0,0,0,1,0,0,0,0
100,100,0,17.0,25.0,1,1,13.72406,100.51976,Entire home/apt,2,1.0,0,1,2429.0,3,1125,1,15,30,60,150,195,42,0,4.83,4.88,4.79,4.88,4.94,4.73,4.79,1,10,8,1,0,2.96,2543,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,97,1,17.0,20.0,1,1,13.76629,100.54358,Entire home/apt,12,2.0,2,6,4610.0,1,1125,1,23,53,83,358,6,1,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0,17,17,0,0,0.09,2369,1,baths,40,1,0,0,0,0,0,1,0,0,0,0
100,100,0,18.0,51.0,1,1,13.712039,100.439176,Entire home/apt,6,2.0,2,3,1121.0,1,400,1,20,50,80,170,48,15,0,4.77,4.71,4.73,4.79,4.83,4.48,4.67,1,13,13,0,0,0.73,4398,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
100,100,0,18.0,51.0,1,1,13.7131599,100.4394254,Entire home/apt,6,2.0,2,3,1300.0,1,400,1,19,49,79,169,21,4,1,4.52,4.57,4.86,4.86,4.86,4.43,4.52,1,13,13,0,0,0.32,4398,1,baths,39,1,0,0,0,0,0,1,0,0,0,0
100,100,0,18.0,51.0,1,1,13.7131599,100.4394254,Entire home/apt,13,3.0,4,7,2600.0,1,400,1,5,13,43,307,10,6,0,4.9,4.9,4.8,4.9,4.9,4.7,4.9,0,13,13,0,0,0.15,4398,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
76,99,0,6.0,10.0,1,1,13.75549,100.56315,Private room,2,1.0,1,2,770.0,12,1125,1,5,8,8,68,99,11,1,4.53,4.65,4.75,4.65,4.73,4.45,4.75,0,6,1,5,0,1.54,3465,3,private bath,26,0,0,1,0,0,0,0,0,1,0,0
98,100,0,44.0,57.0,1,1,13.75571,100.56304,Entire home/apt,4,1.0,0,3,921.0,1,1125,1,0,0,25,25,39,23,3,4.62,4.59,4.62,4.85,4.74,4.77,4.67,1,41,30,10,0,0.6,3583,1,bath,19,1,0,0,0,0,1,0,0,0,0,0
98,100,0,44.0,57.0,1,1,13.75608,100.56108,Entire home/apt,4,1.0,0,1,1043.0,1,1125,1,24,31,56,56,9,0,0,4.67,4.56,4.78,4.89,5.0,5.0,4.67,1,41,30,10,0,0.14,3583,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
100,98,0,111.0,126.0,1,1,13.72569,100.52786,Entire home/apt,6,2.0,2,5,6000.0,2,730,1,22,52,82,357,3,0,0,3.67,3.67,3.67,4.33,4.33,4.33,3.67,1,96,87,1,0,0.05,3771,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
100,100,0,54.0,78.0,1,1,13.74398,100.5499,Entire home/apt,6,2.0,2,5,3750.0,1,1125,1,23,53,83,173,32,16,2,4.56,4.5,4.34,4.88,4.81,4.91,4.63,1,48,48,0,0,0.49,3171,1,baths,32,1,0,0,0,0,0,1,0,0,0,0
100,100,0,54.0,78.0,1,1,13.74398,100.54985,Entire home/apt,6,2.0,2,4,3609.0,1,1125,1,23,53,83,173,65,43,1,4.54,4.62,4.4,4.88,4.83,4.88,4.57,1,48,48,0,0,1.0,3171,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
100,99,1,17.0,17.0,1,1,13.76981,100.62977,Entire home/apt,2,1.0,0,1,590.0,2,1125,1,0,8,36,311,89,29,0,4.66,4.67,4.44,4.72,4.91,4.47,4.73,0,12,11,1,0,1.35,3459,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,100,1,22.0,34.0,1,1,13.74422,100.55774,Entire home/apt,5,2.0,2,2,3015.0,2,60,1,5,18,48,48,76,33,1,4.79,4.75,4.79,4.88,4.96,4.8,4.75,1,22,22,0,0,1.17,3088,1,baths,35,1,0,0,0,0,0,1,0,0,0,0
100,94,0,13.0,13.0,1,1,13.7712,100.57377,Entire home/apt,4,1.0,2,2,2200.0,28,365,1,1,1,31,122,42,6,1,4.79,4.83,4.71,4.71,4.83,4.45,4.52,0,5,5,0,0,0.64,3720,1,bath,35,1,0,0,0,0,1,0,0,0,0,0
100,100,0,39.0,42.0,1,1,13.72108,100.49427,Entire home/apt,3,1.5,1,2,750.0,28,1125,1,0,3,25,300,42,4,1,4.81,4.98,4.76,4.79,4.9,4.93,4.86,0,39,39,0,0,0.64,2495,1,baths,27,1,0,0,0,0,0,1,0,0,0,0
100,99,1,5.0,5.0,1,1,13.76565,100.49961,Entire home/apt,2,1.0,1,1,1415.0,2,120,1,3,15,37,312,90,38,2,4.87,4.98,4.81,4.97,4.98,4.7,4.81,0,5,5,0,0,1.36,3787,1,bath,44,1,0,0,0,0,1,0,0,0,0,0
99,100,0,34.0,35.0,1,1,13.7811,100.5766,Entire home/apt,2,1.0,1,1,830.0,1,1125,1,22,52,82,173,8,1,1,4.63,5.0,5.0,5.0,5.0,4.38,5.0,1,34,17,17,0,0.12,3097,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
80,88,0,2.0,2.0,1,1,13.76402,100.4836,Hotel room,2,1.0,1,1,2000.0,1,1125,1,0,0,25,300,3,1,0,4.33,4.0,5.0,3.67,4.0,5.0,4.33,1,2,0,0,0,0.12,2136,1,private bath,16,0,1,0,0,0,0,0,0,1,0,0
100,99,0,5.0,5.0,1,1,13.76899,100.50355,Private room,4,4.0,1,4,1710.0,1,365,1,20,50,80,355,1,1,0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,1,5,0,4,1,0.11,2830,1,shared baths,11,0,0,1,0,0,0,0,0,0,0,1
100,100,0,4.0,11.0,1,1,13.72495,100.53012,Entire home/apt,2,1.0,0,1,1900.0,2,30,1,15,41,42,42,115,25,2,4.63,4.76,4.43,4.83,4.86,4.82,4.57,0,4,4,0,0,1.76,3015,1,bath,23,1,0,0,0,0,1,0,0,0,0,0
100,100,0,54.0,78.0,1,1,13.74402,100.54986,Entire home/apt,6,2.0,2,5,3696.0,1,1125,1,20,46,76,166,78,17,3,4.59,4.6,4.39,4.9,4.78,4.81,4.66,1,48,48,0,0,1.19,3171,1,baths,32,1,0,0,0,0,0,1,0,0,0,0
100,100,1,4.0,4.0,1,1,13.7593,100.61323,Private room,2,1.5,1,1,557.0,2,20,1,20,47,77,352,22,6,3,4.73,4.82,4.82,5.0,4.95,4.82,4.68,0,4,0,4,0,0.34,2963,1,baths,26,0,0,1,0,0,0,1,0,0,0,0
100,100,1,1.0,2.0,1,1,13.74795,100.52715,Entire home/apt,4,2.0,2,2,3000.0,30,730,1,30,37,37,37,9,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.14,3800,1,baths,26,1,0,0,0,0,0,1,0,0,0,0
100,100,1,30.0,36.0,1,1,13.72816,100.58927,Entire home/apt,7,2.0,3,3,4200.0,4,365,1,0,24,54,145,59,9,0,4.58,4.63,4.49,4.71,4.71,4.44,4.54,1,29,29,0,0,0.9,2974,1,baths,33,1,0,0,0,0,0,1,0,0,0,0
100,100,0,47.0,50.0,1,1,13.75543,100.56275,Private room,4,1.0,0,1,1043.0,1,1125,1,24,31,56,146,29,0,0,4.76,4.72,4.86,4.79,4.83,4.62,4.59,1,31,14,15,0,0.44,2672,1,private bath,18,0,0,1,0,0,0,0,0,1,0,0
